26,false
26.2,false
26.1,false
25,false
24.1,false
24.2,false
24,false
19.7,false
19.6,false
23,false
19.5,false
19.4,false
22,false
21,false
19.3,false
20,false
18,false
18.2,false
18.1,false
18.4,false
18.3,false
17,false
16.1,false
16.2,false
16,false
14,false
15,false
12,false
13,false
10,false
10.2,false
10.1,false
11,false
8,false
9.1,false
9.2,false
9,false
7,false
6,false
19.2,false
4,false
3,false
3.1,false
3.2,false
2,false
2.1,false
2.2,false
2.3,false
2.4,false
1,false
