40.9,false
246,false
249,false
248,false
247,false
251,false
250,false
241,false
238,false
240,false
243,false
244,false
245,false
242,false
239,false
237,false
230,false
231,false
228,false
232,false
235,false
236,false
233,false
229,false
40.7,false
40.8,false
234,false
221.1,false
221.2,false
221,false
223,false
216,false
227,false
225,false
222,false
218,false
217.1,false
217.2,false
217,false
220,false
224,false
219,false
226,false
213,false
211,false
215,false
212,false
214,false
210,false
203,false
202,false
207,false
208,false
209,false
205,false
206,false
204,false
198,false
195,false
199,false
196,false
200,false
194,false
197,false
201,false
191,false
192,false
190,false
193,false
185,false
187,false
189,false
186,false
188,false
181,false
182,false
183,false
184,false
180,false
175,false
171,false
173,false
174,false
177,false
176,false
178,false
170,false
179,false
172,false
168,false
167,false
169,false
164,false
162,false
160,false
158,false
161,false
165,false
159,false
157,false
166,false
163,false
152,false
155,false
153,false
156,false
154,false
147,false
150,false
148,false
146,false
149,false
145,false
151,false
144,false
139,false
141,false
136,true
134,false
140,false
142,false
138,false
137,false
135,false
143,false
127,false
126,false
130,false
131,false
128,false
132,false
129,false
125,false
133,false
124,false
115,true
118,false
114,true
116,false
123,true
119,false
122,false
117,false
121,true
40.6,false
120,true
109,false
100,false
113,true
111,false
112,false
110,false
108,false
106,false
101,false
105,false
103,false
99,true
104,false
107,true
102,false
91,true
97,false
95,false
94,true
98,false
90,false
96,true
92,true
93,true
40.5,false
84,false
86,false
85,false
87,false
89,true
74,true
82,true
75,false
67,false
78,false
76,false
73,false
80,false
79,false
77,true
81,true
61,false
71,false
70,false
72,false
68,true
63,true
66,false
64,false
69,false
40.4,false
56,false
59,false
62,false
55,false
58,false
57,false
60,false
40.3,false
50,false
52,false
51,false
54,false
48,false
49,true
47,true
46,false
53,false
45,false
44,false
40.2,false
43,true
42,false
41,true
40.1,true
38,false
37,false
36,false
35,false
32,false
34,false
33,true
31,false
30,false
29,true
25,true
27,false
28,false
26,false
24,false
23,true
22,false
20,true
21,false
19,false
83,false
18,false
17,false
16,false
14,false
15,false
13,false
7.2,false
8,false
11,false
12,false
9,false
7.1,false
6,false
5,false
4,false
3,false
1,false
2,false
